Date,Name,Momentum 
2013-03-28,MSFT,0.46999999999999886
2013-12-10,MSFT,0.46999999999999886
2013-12-26,QCOM,0.46999999999999886
2014-01-13,"Facebook, Inc",0.46999999999999886
2014-06-10,SBUX,0.46999999999999886
2015-10-09,"Facebook, Inc",0.46999999999999886
2016-03-08,MSFT,0.46999999999999886
2016-03-28,MSFT,0.46999999999999886
2016-08-19,AAPL,0.46999999999999886
2017-02-01,CSCO,0.46999999999999886
2018-08-09,SBUX,0.46999999999999886
2020-05-08,CSCO,0.46999999999999886
2021-06-07,AAPL,0.46999999999999886
2015-12-24,AMZN,0.4699999999999136
2012-06-15,AAPL,0.4693000000000005
2013-09-19,ZNGA,0.4660000000000002
2013-01-29,SBUX,0.46499999999999986
2013-09-20,ZNGA,0.46499999999999986
2015-08-17,CSCO,0.46499999999999986
2015-08-18,AAPL,0.46499999999999986
2019-10-16,ZNGA,0.46499999999999986
2015-04-29,AAPL,0.4649999999999963
2013-01-23,TSLA,0.4640000000000004
2014-08-15,AAPL,0.46250000000000213
2012-09-25,AAPL,0.4624999999999986
2012-11-29,TSLA,0.46200000000000063
2014-07-02,TSLA,0.4609999999999985
2014-06-12,"Facebook, Inc",0.46009999999999707
2015-11-23,"Facebook, Inc",0.46000000000000796
2018-07-30,MSFT,0.46000000000000796
2020-05-19,QCOM,0.46000000000000796
2013-04-29,"Facebook, Inc",0.46000000000000085
2013-06-18,CSCO,0.46000000000000085
2014-05-22,MSFT,0.46000000000000085
2015-09-25,MSFT,0.46000000000000085
2016-08-15,CSCO,0.46000000000000085
2016-10-31,CSCO,0.46000000000000085
2017-03-17,AMD,0.46000000000000085
2017-08-15,QCOM,0.46000000000000085
2017-11-02,CSCO,0.46000000000000085
2020-06-29,ZNGA,0.46000000000000085
2020-12-14,ZNGA,0.46000000000000085
2021-09-02,ZNGA,0.46000000000000085
2016-03-07,AMD,0.4600000000000004
2016-03-04,AMD,0.4600000000000002
2012-12-10,TSLA,0.45999999999999996
2019-02-11,ZNGA,0.45999999999999996
2019-02-20,ZNGA,0.45999999999999996
2019-05-08,ZNGA,0.45999999999999996
2021-12-17,ZNGA,0.45999999999999996
2017-03-23,AMD,0.4599999999999991
2020-12-11,ZNGA,0.4599999999999991
2012-06-25,CSCO,0.4599999999999973
2013-01-22,MSFT,0.4599999999999973
2016-04-22,CSCO,0.4599999999999973
2014-01-08,"Facebook, Inc",0.45999999999999375
2015-09-15,MSFT,0.45999999999999375
2018-08-28,SBUX,0.45999999999999375
2013-11-04,SBUX,0.4550000000000054
2012-06-26,SBUX,0.45500000000000185
2013-03-27,MSFT,0.45500000000000185
2014-02-21,AAPL,0.45500000000000185
2013-04-26,SBUX,0.4549999999999983
2014-01-23,AAPL,0.4542999999999999
2018-03-16,AAPL,0.45250000000000057
2015-08-05,TSLA,0.4520000000000053
2013-02-08,TSLA,0.45199999999999996
2014-08-20,SBUX,0.45000000000000284
2014-08-29,SBUX,0.45000000000000284
2014-12-30,SBUX,0.45000000000000284
2015-06-19,CSCO,0.45000000000000284
2015-08-12,MSFT,0.45000000000000284
2016-08-30,MSFT,0.45000000000000284
2016-10-20,SBUX,0.45000000000000284
2016-10-28,SBUX,0.45000000000000284
2018-04-25,MSFT,0.45000000000000284
2018-05-23,SBUX,0.45000000000000284
2019-05-30,AMD,0.45000000000000284
2021-06-30,SBUX,0.45000000000000284
2021-11-08,SBUX,0.45000000000000284
2020-07-07,ZNGA,0.45000000000000107
2020-10-08,ZNGA,0.45000000000000107
2021-06-02,ZNGA,0.45000000000000107
2012-12-11,AMD,0.4500000000000002
2013-09-13,AMD,0.4500000000000002
2016-03-11,AMD,0.4500000000000002
2016-07-19,AMD,0.4500000000000002
2016-10-28,AMD,0.4500000000000002
2018-08-29,ZNGA,0.4500000000000002
2019-02-21,ZNGA,0.4500000000000002
2012-12-10,AMD,0.44999999999999973
2014-01-14,AMD,0.44999999999999973
2012-08-29,MSFT,0.4499999999999993
2013-06-12,"Facebook, Inc",0.4499999999999993
2014-06-06,CSCO,0.4499999999999993
2014-07-23,AAPL,0.4499999999999993
2014-07-25,CSCO,0.4499999999999993
2018-01-25,AMD,0.4499999999999993
2018-02-20,AMD,0.4499999999999993
2020-08-04,ZNGA,0.4499999999999993
2012-07-11,QCOM,0.44999999999999574
2012-09-06,QCOM,0.44999999999999574
2015-12-23,QCOM,0.44999999999999574
2016-06-08,MSFT,0.44999999999999574
2016-12-16,SBUX,0.44999999999999574
2017-03-06,CSCO,0.44999999999999574
2018-05-16,SBUX,0.44999999999999574
2018-09-20,CSCO,0.44999999999999574
2019-06-26,SBUX,0.44999999999998863
2020-12-11,QCOM,0.44999999999998863
2021-03-16,AAPL,0.44999999999998863
2012-08-24,QCOM,0.4480000000000004
2016-10-25,TSLA,0.4480000000000004
2013-11-26,SBUX,0.4475000000000051
2012-08-02,QCOM,0.4450000000000003
2013-07-03,SBUX,0.4450000000000003
2014-06-18,SBUX,0.4450000000000003
2015-06-01,AAPL,0.44119999999999493
2020-07-10,SBUX,0.44000000000001194
2017-01-20,MSFT,0.44000000000000483
2017-08-15,CSCO,0.44000000000000483
2017-12-28,CSCO,0.44000000000000483
2021-04-19,CSCO,0.44000000000000483
2014-05-30,CSCO,0.4400000000000013
2014-10-24,CSCO,0.4400000000000013
2016-03-03,CSCO,0.4400000000000013
2016-04-20,CSCO,0.4400000000000013
2017-12-28,AMD,0.4400000000000013
2014-05-01,AMD,0.4400000000000004
2014-07-16,AMD,0.4400000000000004
2017-11-21,ZNGA,0.4400000000000004
2021-10-20,ZNGA,0.4400000000000004
2013-03-04,ZNGA,0.43999999999999995
2013-03-06,ZNGA,0.43999999999999995
2015-02-11,AMD,0.43999999999999995
2015-02-17,AMD,0.43999999999999995
2018-05-17,ZNGA,0.43999999999999995
2018-08-31,ZNGA,0.43999999999999995
2013-11-15,ZNGA,0.4399999999999995
2013-11-29,ZNGA,0.4399999999999995
2016-07-18,AMD,0.4399999999999995
2020-01-17,ZNGA,0.4399999999999995
2013-03-12,"Facebook, Inc",0.4399999999999977
2014-03-13,QCOM,0.4399999999999977
2015-09-09,QCOM,0.4399999999999977
2016-03-02,CSCO,0.4399999999999977
2016-03-14,SBUX,0.4399999999999977
2016-11-21,MSFT,0.4399999999999977
2017-04-07,"Facebook, Inc",0.4399999999999977
2018-01-02,QCOM,0.4399999999999977
2018-04-06,MSFT,0.4399999999999977
2018-09-11,CSCO,0.4399999999999977
2019-01-14,CSCO,0.4399999999999977
2012-06-27,TSLA,0.4380000000000006
2017-06-30,AAPL,0.4375
2012-11-15,CSCO,0.43629999999999924
2019-10-10,TSLA,0.43599999999999994
2013-04-03,SBUX,0.4350000000000023
2014-04-14,CSCO,0.4350000000000023
2019-06-07,QCOM,0.4350000000000023
2015-05-11,ZNGA,0.43500000000000005
2012-09-07,CSCO,0.4349999999999987
2014-03-28,AAPL,0.4346999999999994
2015-04-20,TSLA,0.4340000000000046
2016-12-12,AAPL,0.432500000000001
2017-03-16,AAPL,0.43249999999999744
2013-10-14,QCOM,0.4300000000000068
2014-05-16,QCOM,0.4300000000000068
2015-07-07,AMZN,0.4300000000000068
2017-04-10,MSFT,0.4300000000000068
2017-05-31,MSFT,0.4300000000000068
2019-02-13,MSFT,0.4300000000000068
2020-05-26,AAPL,0.4300000000000068
2021-03-29,MSFT,0.4300000000000068
2020-07-06,ZNGA,0.4300000000000015
2019-02-13,ZNGA,0.4300000000000006
2019-05-10,ZNGA,0.4300000000000006
2019-10-17,ZNGA,0.4300000000000006
2014-05-02,AMD,0.43000000000000016
2015-02-09,AMD,0.43000000000000016
2016-07-13,ZNGA,0.43000000000000016
2012-04-30,CSCO,0.4299999999999997
2012-09-12,QCOM,0.4299999999999997
2013-05-10,CSCO,0.4299999999999997
2013-05-14,MSFT,0.4299999999999997
2013-09-10,TSLA,0.4299999999999997
2013-09-11,AMD,0.4299999999999997
2014-01-08,AMD,0.4299999999999997
2014-01-16,AMD,0.4299999999999997
2014-11-18,SBUX,0.4299999999999997
2016-03-09,QCOM,0.4299999999999997
2016-04-14,SBUX,0.4299999999999997
2016-06-09,SBUX,0.4299999999999997
2016-08-11,CSCO,0.4299999999999997
2016-08-31,SBUX,0.4299999999999997
2016-09-01,QCOM,0.4299999999999997
2016-10-04,MSFT,0.4299999999999997
2017-03-14,MSFT,0.4299999999999997
2017-05-12,ZNGA,0.4299999999999997
2017-07-20,SBUX,0.4299999999999997
2017-11-28,TSLA,0.4299999999999997
2018-06-11,CSCO,0.4299999999999997
2018-11-16,AMD,0.4299999999999997
2019-01-11,ZNGA,0.4299999999999997
2019-03-29,QCOM,0.4299999999999997
2019-12-12,CSCO,0.4299999999999997
2020-06-25,ZNGA,0.4299999999999997
2020-07-01,ZNGA,0.4299999999999997
2020-08-05,CSCO,0.4299999999999997
2020-08-06,ZNGA,0.4299999999999997
2021-02-03,CSCO,0.4299999999999997
2021-05-27,CSCO,0.4299999999999997
2017-06-14,MSFT,0.4299999999999926
2017-09-22,MSFT,0.4299999999999926
2018-08-20,QCOM,0.4299999999999926
2020-02-07,AAPL,0.4299999999999926
2012-07-03,AAPL,0.4285999999999994
2019-07-01,TSLA,0.42799999999999727
2013-10-16,SBUX,0.42500000000000426
2013-09-23,ZNGA,0.4249999999999998
2013-01-15,SBUX,0.42499999999999716
2014-06-12,SBUX,0.42499999999999716
2014-08-01,AAPL,0.42499999999999716
2015-04-17,SBUX,0.42499999999999716
2013-07-17,AAPL,0.42210000000000036
2019-10-29,"Facebook, Inc",0.4200000000000159
2021-04-16,QCOM,0.4200000000000159
2013-04-15,SBUX,0.4200000000000017
2013-05-13,MSFT,0.4200000000000017
2013-09-03,QCOM,0.4200000000000017
2015-05-15,CSCO,0.4200000000000017
2015-07-27,CSCO,0.4200000000000017
2015-12-14,"Facebook, Inc",0.4200000000000017
2016-09-27,CSCO,0.4200000000000017
2016-12-08,QCOM,0.4200000000000017
2017-01-24,CSCO,0.4200000000000017
2017-03-27,AAPL,0.4200000000000017
2021-02-17,CSCO,0.4200000000000017
2016-03-23,AMD,0.4200000000000004
2018-07-12,ZNGA,0.4200000000000004
2013-05-16,AMD,0.41999999999999993
2014-03-06,ZNGA,0.41999999999999993
2014-04-22,AMD,0.41999999999999993
2015-08-07,AMD,0.41999999999999993
2016-03-02,AMD,0.41999999999999993
2016-07-12,AMD,0.41999999999999993
2016-07-14,ZNGA,0.41999999999999993
2018-03-15,ZNGA,0.41999999999999993
2018-05-18,ZNGA,0.41999999999999993
2018-09-04,ZNGA,0.41999999999999993
2019-07-10,ZNGA,0.41999999999999993
2019-07-11,ZNGA,0.41999999999999993
2019-09-23,ZNGA,0.41999999999999993
2020-02-21,ZNGA,0.41999999999999993
2020-10-13,ZNGA,0.41999999999999993
2022-03-09,ZNGA,0.41999999999999993
2018-05-16,ZNGA,0.4199999999999995
2020-05-19,ZNGA,0.41999999999999904
2013-02-14,CSCO,0.41999999999999815
2014-01-10,CSCO,0.41999999999999815
2016-08-30,CSCO,0.41999999999999815
2016-10-18,MSFT,0.4199999999999946
2015-06-15,"Facebook, Inc",0.4199999999999875
2018-03-13,"Facebook, Inc",0.4199999999999875
2020-10-23,MSFT,0.4199999999999875
2020-11-04,QCOM,0.4199999999999875
2017-03-21,TSLA,0.41799999999999926
2015-05-04,QCOM,0.41500000000000625
2013-11-05,CSCO,0.4150000000000027
2013-06-04,CSCO,0.41499999999999915
2016-01-28,MSFT,0.41499999999999915
2014-08-04,AAPL,0.4128000000000007
2013-10-16,AAPL,0.41259999999999764
2017-06-08,AAPL,0.4125000000000014
2019-08-23,AAPL,0.4124999999999943
2013-12-09,QCOM,0.4100000000000108
2016-12-05,"Facebook, Inc",0.4100000000000108
2020-06-10,SBUX,0.4100000000000108
2014-02-04,TSLA,0.4100000000000037
2017-04-25,CSCO,0.4100000000000037
2019-03-08,QCOM,0.4100000000000037
2021-05-20,CSCO,0.4100000000000037
2012-12-05,AMD,0.41000000000000014
2012-12-12,AMD,0.41000000000000014
2013-01-31,MSFT,0.41000000000000014
2013-06-12,SBUX,0.41000000000000014
2014-02-27,ZNGA,0.41000000000000014
2014-06-02,CSCO,0.41000000000000014
2015-05-08,CSCO,0.41000000000000014
2016-04-27,CSCO,0.41000000000000014
2016-09-08,CSCO,0.41000000000000014
2016-10-28,CSCO,0.41000000000000014
2017-05-05,ZNGA,0.41000000000000014
2017-11-28,ZNGA,0.41000000000000014
2019-05-16,ZNGA,0.41000000000000014
2019-09-18,ZNGA,0.41000000000000014
2019-10-15,ZNGA,0.41000000000000014
2021-07-08,ZNGA,0.41000000000000014
2012-12-07,AMD,0.4099999999999999
2016-03-03,ZNGA,0.4099999999999999
2013-07-17,AMD,0.4099999999999997
2014-08-11,AMD,0.4099999999999997
2013-11-15,SBUX,0.4099999999999966
2015-08-14,"Facebook, Inc",0.4099999999999966
2017-05-19,SBUX,0.4099999999999966
2017-09-11,AAPL,0.4099999999999966
2018-07-12,SBUX,0.4099999999999966
2019-09-27,MSFT,0.4099999999999966
2019-11-22,AAPL,0.4099999999999966
2021-06-07,SBUX,0.4099999999999966
2022-03-21,CSCO,0.4099999999999966
2014-01-22,AAPL,0.40970000000000084
2018-11-30,TSLA,0.40800000000000125
2012-12-07,TSLA,0.4079999999999995
2012-08-03,AAPL,0.4070999999999998
2012-12-12,TSLA,0.4059999999999997
2017-08-28,AAPL,0.40500000000000114
2013-07-23,CSCO,0.4049999999999976
2012-06-28,TSLA,0.4039999999999999
2013-03-14,TSLA,0.4039999999999999
2014-04-02,AAPL,0.4031999999999982
2013-07-22,AAPL,0.40220000000000056
2013-07-25,AAPL,0.4003999999999994
2015-05-27,AMZN,0.4000000000000341
2015-10-21,MSFT,0.4000000000000057
2018-02-01,CSCO,0.4000000000000057
2018-05-24,"Facebook, Inc",0.4000000000000057
2018-05-24,MSFT,0.4000000000000057
2019-02-27,SBUX,0.4000000000000057
2019-11-29,CSCO,0.4000000000000057
2021-03-18,AAPL,0.4000000000000057
2014-07-02,CSCO,0.40000000000000213
2014-07-07,CSCO,0.40000000000000213
2016-03-29,CSCO,0.40000000000000213
2016-10-24,AAPL,0.40000000000000213
2012-08-14,TSLA,0.40000000000000036
2014-03-14,ZNGA,0.40000000000000036
2016-06-02,AMD,0.40000000000000036
2017-03-30,AMD,0.40000000000000036
2017-11-16,AMD,0.40000000000000036
2021-01-25,ZNGA,0.40000000000000036
2022-03-28,ZNGA,0.40000000000000036
2022-03-29,ZNGA,0.40000000000000036
2015-08-03,AMD,0.40000000000000013
2012-11-28,ZNGA,0.3999999999999999
2013-09-17,ZNGA,0.3999999999999999
2015-02-04,AMD,0.3999999999999999
2018-05-08,ZNGA,0.3999999999999999
2012-06-22,CSCO,0.3999999999999986
2012-10-02,"Facebook, Inc",0.3999999999999986
2014-01-09,CSCO,0.3999999999999986
2014-03-06,MSFT,0.3999999999999986
2014-09-03,CSCO,0.3999999999999986
2015-08-13,CSCO,0.3999999999999986
2015-12-24,MSFT,0.3999999999999986
2016-09-30,SBUX,0.3999999999999986
2016-10-10,CSCO,0.3999999999999986
2016-11-11,SBUX,0.3999999999999986
2017-07-14,SBUX,0.3999999999999986
2017-10-06,QCOM,0.3999999999999986
2017-12-29,CSCO,0.3999999999999986
2019-01-02,QCOM,0.3999999999999986
2020-12-29,CSCO,0.3999999999999986
2014-01-02,QCOM,0.3999999999999915
2016-11-07,QCOM,0.3999999999999915
2013-11-01,AAPL,0.39780000000000015
2013-10-03,AAPL,0.3967000000000027
2013-02-14,AAPL,0.3964000000000034
2016-12-07,TSLA,0.3960000000000008
2012-09-14,TSLA,0.3959999999999999
2013-06-26,CSCO,0.3950000000000031
2018-03-13,AAPL,0.3950000000000031
2015-09-17,AAPL,0.3949999999999996
2021-02-02,ZNGA,0.3949999999999996
2016-12-28,AAPL,0.39250000000000185
2017-06-07,AAPL,0.3924999999999983
2013-10-07,TSLA,0.3919999999999959
2013-07-18,AAPL,0.3912999999999993
2012-06-29,SBUX,0.39000000000000057
2012-08-08,AMD,0.39000000000000057
2012-09-17,MSFT,0.39000000000000057
2012-12-20,"Facebook, Inc",0.39000000000000057
2013-06-26,"Facebook, Inc",0.39000000000000057
2013-12-23,TSLA,0.39000000000000057
2013-12-30,"Facebook, Inc",0.39000000000000057
2014-01-10,QCOM,0.39000000000000057
2014-02-27,MSFT,0.39000000000000057
2014-03-18,"Facebook, Inc",0.39000000000000057
2014-08-21,TSLA,0.39000000000000057
2014-09-22,QCOM,0.39000000000000057
2014-12-09,CSCO,0.39000000000000057
2015-02-06,SBUX,0.39000000000000057
2016-06-22,SBUX,0.39000000000000057
2016-07-07,MSFT,0.39000000000000057
2016-07-08,MSFT,0.39000000000000057
2016-09-22,MSFT,0.39000000000000057
2017-01-17,MSFT,0.39000000000000057
2017-03-27,MSFT,0.39000000000000057
2017-04-25,AMD,0.39000000000000057
2017-08-14,CSCO,0.39000000000000057
2018-03-02,MSFT,0.39000000000000057
2021-01-21,SBUX,0.39000000000000057
2013-07-16,ZNGA,0.3900000000000001
2016-05-23,AMD,0.3900000000000001
2016-06-03,AMD,0.3900000000000001
2018-10-09,ZNGA,0.3900000000000001
2012-06-26,TSLA,0.3899999999999997
2012-11-26,TSLA,0.3899999999999997
2016-06-30,AMD,0.3899999999999997
2018-06-01,ZNGA,0.3899999999999997
2019-06-07,ZNGA,0.3899999999999997
2021-04-29,ZNGA,0.3899999999999988
2014-07-24,CSCO,0.389999999999997
2016-08-29,CSCO,0.389999999999997
2017-10-17,QCOM,0.38999999999999346
2016-08-02,TSLA,0.3879999999999981
2016-12-29,AAPL,0.38500000000000156
2020-09-22,ZNGA,0.3849999999999998
2013-10-15,AAPL,0.38289999999999935
2015-03-03,AAPL,0.38250000000000384
2018-04-05,AAPL,0.3825000000000003
2013-10-18,QCOM,0.382000000000005
2014-06-12,AAPL,0.38030000000000186
2021-09-07,AMD,0.38000000000000966
2014-08-21,SBUX,0.38000000000000256
2016-02-29,MSFT,0.38000000000000256
2016-03-10,QCOM,0.38000000000000256
2016-05-19,MSFT,0.38000000000000256
2016-05-26,MSFT,0.38000000000000256
2017-10-06,CSCO,0.38000000000000256
2017-10-24,QCOM,0.38000000000000256
2018-11-05,CSCO,0.38000000000000256
2017-08-24,AMD,0.3800000000000008
2018-04-20,AMD,0.3800000000000008
2020-07-31,ZNGA,0.3800000000000008
2021-01-20,ZNGA,0.3800000000000008
2021-02-23,ZNGA,0.3800000000000008
2013-03-08,ZNGA,0.3799999999999999
2013-04-30,AMD,0.3799999999999999
2013-07-02,ZNGA,0.3799999999999999
2014-02-20,AMD,0.3799999999999999
2015-12-22,AMD,0.3799999999999999
2016-03-02,ZNGA,0.3799999999999999
2016-08-17,AMD,0.3799999999999999
2016-09-26,AMD,0.3799999999999999
2020-05-28,ZNGA,0.3799999999999999
2013-04-03,MSFT,0.379999999999999
2014-06-04,CSCO,0.379999999999999
2014-09-11,CSCO,0.379999999999999
2015-08-10,CSCO,0.379999999999999
2021-06-29,ZNGA,0.379999999999999
2013-08-13,MSFT,0.37999999999999545
2014-05-23,QCOM,0.37999999999999545
2016-04-25,TSLA,0.37999999999999545
2016-07-08,SBUX,0.37999999999999545
2016-10-18,"Facebook, Inc",0.37999999999999545
2019-09-11,MSFT,0.37999999999999545
2020-07-17,SBUX,0.37999999999999545
2021-06-29,SBUX,0.37999999999999545
2013-01-10,AAPL,0.37539999999999907
2012-09-14,SBUX,0.375
2013-02-20,MSFT,0.375
2013-04-05,SBUX,0.375
2013-04-10,SBUX,0.375
2013-04-17,"Facebook, Inc",0.375
2014-11-20,SBUX,0.375
2015-07-06,SBUX,0.375
2017-03-24,AAPL,0.375
2015-05-18,AAPL,0.3725000000000023
2013-03-28,QCOM,0.37000000000000455
2014-07-11,MSFT,0.37000000000000455
2015-06-03,TSLA,0.37000000000000455
2015-06-19,"Facebook, Inc",0.37000000000000455
2016-04-05,"Facebook, Inc",0.37000000000000455
2017-01-12,QCOM,0.37000000000000455
2017-03-01,MSFT,0.37000000000000455
2017-03-03,SBUX,0.37000000000000455
2017-12-28,MSFT,0.37000000000000455
2019-04-22,SBUX,0.37000000000000455
2019-09-04,MSFT,0.37000000000000455
2020-01-02,QCOM,0.37000000000000455
2021-03-18,AMD,0.37000000000000455
2013-08-02,CSCO,0.370000000000001
2014-07-08,CSCO,0.370000000000001
2022-02-08,ZNGA,0.370000000000001
2012-12-13,AMD,0.3700000000000001
2013-03-12,ZNGA,0.3700000000000001
2014-01-10,AMD,0.3700000000000001
2014-02-18,AMD,0.3700000000000001
2014-03-03,ZNGA,0.3700000000000001
2015-03-12,ZNGA,0.3700000000000001
2015-08-05,AMD,0.3700000000000001
2016-07-20,AMD,0.3700000000000001
2020-01-09,ZNGA,0.3700000000000001
2015-11-30,AMD,0.3699999999999999
2014-08-07,AMD,0.36999999999999966
2016-03-30,AMD,0.36999999999999966
2012-11-20,TSLA,0.3699999999999992
2014-04-22,ZNGA,0.3699999999999992
2017-02-21,AMD,0.3699999999999992
2020-02-24,ZNGA,0.3699999999999992
2013-04-08,SBUX,0.36999999999999744
2013-05-03,CSCO,0.36999999999999744
2015-12-28,SBUX,0.36999999999999744
2016-06-06,QCOM,0.36999999999999744
2016-10-07,MSFT,0.36999999999999744
2018-06-04,CSCO,0.36999999999999744
2017-08-22,MSFT,0.36999999999999034
2020-05-15,SBUX,0.36999999999999034
2014-05-20,AAPL,0.36790000000000234
2013-04-29,AAPL,0.36679999999999957
2014-04-01,AAPL,0.3660999999999994
2012-07-27,MSFT,0.36499999999999844
2012-12-05,SBUX,0.36499999999999844
2012-12-24,SBUX,0.36499999999999844
2016-01-26,AAPL,0.36499999999999844
2013-07-22,SBUX,0.3649999999999949
2014-07-10,SBUX,0.3649999999999949
2017-04-19,TSLA,0.3639999999999972
2013-02-13,AAPL,0.3634999999999984
2013-03-28,AAPL,0.3628999999999998
2015-04-06,AAPL,0.36249999999999716
2012-05-07,QCOM,0.3620000000000019
2016-10-24,TSLA,0.3620000000000019
2016-09-20,TSLA,0.36199999999999477
2012-12-04,AAPL,0.3612000000000002
2014-04-03,AAPL,0.36029999999999873
2020-08-06,CSCO,0.36000000000000654
2021-08-06,CSCO,0.36000000000000654
2017-07-19,AMD,0.3600000000000012
2013-01-14,AMD,0.3600000000000003
2014-06-18,AMD,0.3600000000000003
2014-08-06,AMD,0.3600000000000003
2014-08-08,AMD,0.3600000000000003
2019-01-17,ZNGA,0.3600000000000003
2020-01-21,ZNGA,0.3600000000000003
2013-04-09,SBUX,0.35999999999999943
2013-06-19,CSCO,0.35999999999999943
2014-07-01,AAPL,0.35999999999999943
2014-11-17,"Facebook, Inc",0.35999999999999943
2014-11-19,MSFT,0.35999999999999943
2015-06-18,MSFT,0.35999999999999943
2015-10-01,MSFT,0.35999999999999943
2016-11-01,AMD,0.35999999999999943
2017-01-26,SBUX,0.35999999999999943
2017-08-14,QCOM,0.35999999999999943
2017-08-30,MSFT,0.35999999999999943
2019-03-01,ZNGA,0.35999999999999943
2019-03-07,AAPL,0.35999999999999943
2019-03-20,SBUX,0.35999999999999943
2019-04-30,AAPL,0.35999999999999943
2019-12-02,SBUX,0.35999999999999943
2020-04-14,ZNGA,0.35999999999999943
2020-07-16,SBUX,0.35999999999999943
2020-07-17,QCOM,0.35999999999999943
2021-04-27,ZNGA,0.35999999999999943
2021-07-13,CSCO,0.35999999999999943
2022-03-10,ZNGA,0.35999999999999943
2014-04-22,SBUX,0.35949999999999704
2013-10-11,AAPL,0.35930000000000106
2019-08-02,AAPL,0.3575000000000017
2020-03-31,AAPL,0.3574999999999946
2014-03-31,AAPL,0.3570999999999991
2014-08-26,TSLA,0.35600000000000165
2016-12-05,TSLA,0.35600000000000165
2015-03-30,AAPL,0.3550000000000004
2012-09-21,ZNGA,0.355
2014-11-11,ZNGA,0.355
2012-06-28,ZNGA,0.35499999999999954
2020-06-23,ZNGA,0.35499999999999865
2013-08-13,SBUX,0.3549999999999969
2013-09-23,CSCO,0.3549999999999969
2012-06-29,AAPL,0.35249999999999915
2017-10-26,AAPL,0.35249999999999915
2012-06-15,TSLA,0.3520000000000003
2012-09-04,AAPL,0.3506999999999998
2016-12-06,QCOM,0.3500000000000085
2013-06-06,MSFT,0.3500000000000014
2013-12-23,CSCO,0.3500000000000014
2014-01-15,CSCO,0.3500000000000014
2014-04-25,CSCO,0.3500000000000014
2014-12-08,CSCO,0.3500000000000014
2014-12-30,MSFT,0.3500000000000014
2015-11-24,TSLA,0.3500000000000014
2015-12-03,MSFT,0.3500000000000014
2016-09-30,MSFT,0.3500000000000014
2017-06-08,SBUX,0.3500000000000014
2018-03-02,SBUX,0.3500000000000014
2018-06-14,SBUX,0.3500000000000014
2020-07-31,CSCO,0.3500000000000014
2014-01-03,AMD,0.3500000000000001
2014-01-13,AMD,0.3500000000000001
2014-02-19,AMD,0.3500000000000001
2015-05-20,ZNGA,0.3500000000000001
2016-02-26,ZNGA,0.3500000000000001
2016-03-01,AMD,0.3500000000000001
2019-01-14,ZNGA,0.3500000000000001
2015-08-06,AMD,0.34999999999999987
2015-12-01,AMD,0.34999999999999987
2016-07-11,ZNGA,0.34999999999999964
2017-07-24,AMD,0.34999999999999964
2019-05-13,ZNGA,0.34999999999999964
2019-05-14,ZNGA,0.34999999999999964
2020-04-13,ZNGA,0.34999999999999964
2020-09-24,ZNGA,0.34999999999999964
2020-10-09,ZNGA,0.34999999999999964
2020-12-31,ZNGA,0.34999999999999964
2021-04-26,ZNGA,0.34999999999999964
2013-01-08,CSCO,0.34999999999999787
2013-05-14,CSCO,0.34999999999999787
2015-05-06,CSCO,0.34999999999999787
2013-04-11,QCOM,0.3499999999999943
2015-02-09,SBUX,0.3499999999999943
2019-07-03,CSCO,0.3499999999999943
2019-11-21,SBUX,0.3499999999999943
2021-07-19,SBUX,0.3499999999999943
2015-07-15,AAPL,0.3487999999999971
2017-04-18,TSLA,0.34599999999999653
2012-06-21,CSCO,0.3450000000000024
2013-02-05,MSFT,0.3450000000000024
2013-09-18,ZNGA,0.3450000000000002
2014-05-21,QCOM,0.34499999999999886
2013-02-12,AAPL,0.3438999999999979
2018-09-12,AAPL,0.34250000000000114
2014-01-24,AAPL,0.34110000000000085
2013-04-18,AMZN,0.34000000000003183
2014-04-04,QCOM,0.3400000000000034
2014-04-07,QCOM,0.3400000000000034
2014-08-27,SBUX,0.3400000000000034
2014-11-11,SBUX,0.3400000000000034
2017-04-25,AAPL,0.3400000000000034
2017-05-05,SBUX,0.3400000000000034
2017-05-10,CSCO,0.3400000000000034
2017-06-30,"Facebook, Inc",0.3400000000000034
2017-08-24,"Facebook, Inc",0.3400000000000034
2019-07-23,AMD,0.3400000000000034
2019-09-20,MSFT,0.3400000000000034
2020-07-08,CSCO,0.3400000000000034
2021-09-07,CSCO,0.3400000000000034
2021-06-30,ZNGA,0.34000000000000163
2018-05-31,ZNGA,0.34000000000000075
2014-12-31,ZNGA,0.3400000000000003
2012-06-08,CSCO,0.33999999999999986
2012-11-12,MSFT,0.33999999999999986
2012-12-04,AMD,0.33999999999999986
2013-01-14,MSFT,0.33999999999999986
2013-02-20,ZNGA,0.33999999999999986
2013-04-04,SBUX,0.33999999999999986
2013-04-08,MSFT,0.33999999999999986
2014-07-11,AMD,0.33999999999999986
2014-07-15,AMD,0.33999999999999986
2014-09-16,CSCO,0.33999999999999986
2014-11-19,ZNGA,0.33999999999999986
2015-01-02,ZNGA,0.33999999999999986
2015-02-10,AMD,0.33999999999999986
2015-05-08,ZNGA,0.33999999999999986
2016-03-17,AMD,0.33999999999999986
2016-06-09,AMD,0.33999999999999986
2016-07-15,ZNGA,0.33999999999999986
2016-08-12,CSCO,0.33999999999999986
