Date,Name,Price 
2017-09-14,SBUX,54.53
2020-02-13,AMD,54.53
2016-05-20,QCOM,54.52
2017-08-08,SBUX,54.52
2017-08-30,SBUX,54.52
2017-10-17,SBUX,54.51
2020-05-14,AMD,54.51
2017-09-28,SBUX,54.5
2022-03-24,CSCO,54.5
2016-02-05,SBUX,54.49
2016-11-07,SBUX,54.49
2017-05-03,QCOM,54.49
2018-11-12,QCOM,54.49
2018-08-27,AAPL,54.485
2022-03-23,CSCO,54.48
2018-09-17,AAPL,54.47
2019-04-09,TSLA,54.462
2012-07-17,QCOM,54.46
2016-04-07,MSFT,54.46
2018-02-07,SBUX,54.46
2020-06-16,AMD,54.46
2014-01-24,"Facebook, Inc",54.45
2015-09-18,QCOM,54.45
2017-08-22,SBUX,54.45
2017-02-17,TSLA,54.446
2022-02-23,CSCO,54.44
2019-09-20,AAPL,54.4325
2016-09-23,SBUX,54.43
2021-09-30,CSCO,54.43
2016-02-09,SBUX,54.42
2016-04-08,MSFT,54.42
2019-09-24,AAPL,54.42
2018-09-21,AAPL,54.415
2015-11-04,MSFT,54.4
2017-08-28,SBUX,54.4
2022-03-08,CSCO,54.4
2018-08-17,AAPL,54.395
2015-09-21,QCOM,54.39
2016-09-22,SBUX,54.39
2015-11-05,MSFT,54.38
2015-07-07,SBUX,54.375
2012-07-11,QCOM,54.37
2019-05-24,CSCO,54.37
2012-07-16,QCOM,54.36
2017-08-25,SBUX,54.36
2018-10-17,TSLA,54.356
2015-11-30,MSFT,54.35
2016-03-16,MSFT,54.35
2016-09-09,SBUX,54.35
2019-03-11,QCOM,54.35
2018-10-15,AAPL,54.34
2015-09-09,QCOM,54.32
2015-09-14,QCOM,54.31
2016-04-11,MSFT,54.31
2017-09-06,SBUX,54.31
2015-07-06,SBUX,54.305
2012-06-28,QCOM,54.3
2022-03-14,CSCO,54.3
2015-09-04,QCOM,54.29
2017-09-13,SBUX,54.29
2019-01-22,QCOM,54.29
2015-09-04,SBUX,54.28
2017-10-24,SBUX,54.28
2021-10-12,CSCO,54.28
2017-03-14,SBUX,54.27
2017-10-23,SBUX,54.27
2022-02-15,CSCO,54.27
2015-10-26,MSFT,54.25
2015-11-24,MSFT,54.25
2017-10-24,QCOM,54.25
2022-02-16,CSCO,54.25
2019-04-17,TSLA,54.246
2015-07-02,SBUX,54.24
2017-01-27,QCOM,54.24
2020-06-19,AMD,54.23
2021-10-04,CSCO,54.23
2013-10-18,"Facebook, Inc",54.22
2016-11-14,SBUX,54.22
2016-03-24,MSFT,54.21
2018-09-06,SBUX,54.21
2015-12-03,MSFT,54.2
2019-03-01,QCOM,54.2
2020-05-15,AMD,54.2
2015-11-20,MSFT,54.19
2015-11-23,MSFT,54.19
2016-07-08,QCOM,54.19
2016-09-27,SBUX,54.19
2019-05-23,CSCO,54.19
2016-05-23,QCOM,54.18
2016-10-24,SBUX,54.18
2019-09-10,AAPL,54.175
2021-06-14,CSCO,54.17
2015-11-09,MSFT,54.16
2017-10-25,SBUX,54.16
2018-11-13,QCOM,54.16
2015-11-03,MSFT,54.15
2016-02-08,SBUX,54.14
2016-09-30,SBUX,54.14
2015-12-18,MSFT,54.13
2021-06-08,CSCO,54.13
2017-10-11,QCOM,54.12
2015-06-23,SBUX,54.115
2016-07-11,QCOM,54.115
2015-06-18,SBUX,54.11
2016-09-15,SBUX,54.11
2017-08-29,SBUX,54.1
2018-10-10,AAPL,54.09
2021-07-14,CSCO,54.09
2017-08-23,SBUX,54.08
2018-10-26,AAPL,54.075
2015-06-25,SBUX,54.07
2016-03-22,MSFT,54.07
2021-06-04,CSCO,54.07
2015-12-11,MSFT,54.06
2015-07-09,SBUX,54.05
2016-01-06,MSFT,54.05
2017-01-26,QCOM,54.05
2017-03-27,TSLA,54.044
2016-06-22,QCOM,54.04
2016-09-26,SBUX,54.04
2018-08-24,AAPL,54.04
2020-06-18,AMD,54.04
2019-03-07,QCOM,54.03
2015-08-05,TSLA,54.026
2017-09-11,SBUX,54.02
2021-06-09,CSCO,54.02
2018-10-18,AAPL,54.005
2017-02-10,QCOM,54.0
2017-07-28,SBUX,54.0
2018-08-21,SBUX,54.0
2017-10-03,SBUX,53.99
2019-03-29,CSCO,53.99
2020-06-23,AMD,53.99
2015-10-28,MSFT,53.98
2016-09-13,SBUX,53.98
2016-09-21,SBUX,53.98
2016-09-28,SBUX,53.98
2017-07-31,SBUX,53.98
2016-03-23,MSFT,53.97
2017-07-20,QCOM,53.97
2015-08-26,SBUX,53.96
2016-07-18,MSFT,53.96
2014-08-29,TSLA,53.94
2015-09-22,QCOM,53.94
2015-11-19,MSFT,53.94
2017-08-24,SBUX,53.94
2018-11-14,QCOM,53.94
2019-03-05,QCOM,53.94
2019-03-21,CSCO,53.94
2021-10-06,CSCO,53.94
2015-06-19,SBUX,53.93
2015-11-27,MSFT,53.93
2016-11-11,SBUX,53.93
2017-10-04,SBUX,53.93
2019-05-28,CSCO,53.93
2012-06-26,QCOM,53.92
2018-08-20,SBUX,53.92
2021-06-07,CSCO,53.92
2015-06-22,SBUX,53.9
2016-09-14,SBUX,53.9
2017-02-01,SBUX,53.9
2022-02-11,CSCO,53.9
2019-03-18,TSLA,53.898
2015-07-01,SBUX,53.89
2016-06-20,QCOM,53.89
2020-02-12,AMD,53.89
2015-08-25,QCOM,53.88
2016-06-21,QCOM,53.88
2021-07-21,CSCO,53.88
2018-08-23,AAPL,53.8725
2017-02-02,SBUX,53.87
2017-08-15,QCOM,53.87
2017-10-10,QCOM,53.87
2018-08-20,AAPL,53.865
2016-03-21,MSFT,53.86
2013-10-21,"Facebook, Inc",53.85
2015-11-18,MSFT,53.85
2017-02-10,TSLA,53.846
2016-10-03,SBUX,53.84
2017-02-09,TSLA,53.84
2017-07-21,QCOM,53.84
2017-10-25,QCOM,53.84
2015-07-01,TSLA,53.83
2016-06-10,QCOM,53.83
2013-12-16,"Facebook, Inc",53.81
2017-10-02,SBUX,53.81
2018-04-02,QCOM,53.81
2017-10-26,QCOM,53.8
2020-02-11,AMD,53.8
2020-05-29,AMD,53.8
2017-02-16,TSLA,53.79
2018-09-05,SBUX,53.79
2021-06-15,CSCO,53.79
2019-03-04,QCOM,53.78
2018-10-24,AAPL,53.7725
2018-02-08,SBUX,53.77
2015-11-16,MSFT,53.765
2018-08-22,AAPL,53.7625
2018-08-21,AAPL,53.76
2020-05-12,AMD,53.76
2015-06-25,TSLA,53.758
2016-07-14,MSFT,53.74
2016-09-16,SBUX,53.74
2017-04-28,QCOM,53.74
2017-08-09,SBUX,53.74
2021-07-09,CSCO,53.74
2012-07-12,QCOM,53.73
2015-09-30,QCOM,53.73
2013-12-30,"Facebook, Inc",53.71
2015-06-24,SBUX,53.71
2017-09-29,SBUX,53.71
2016-07-15,MSFT,53.7
2021-07-16,CSCO,53.7
2015-10-27,MSFT,53.69
2015-11-25,MSFT,53.69
2016-06-27,SBUX,53.69
2019-04-11,TSLA,53.684
2016-10-25,SBUX,53.67
2018-03-23,QCOM,53.66
2020-04-29,AMD,53.66
2015-06-30,TSLA,53.652
2015-11-11,MSFT,53.65
2018-12-24,QCOM,53.65
2021-07-15,CSCO,53.65
2016-10-21,SBUX,53.63
2016-10-26,SBUX,53.63
2020-06-01,AMD,53.63
2021-11-18,CSCO,53.63
2015-06-30,SBUX,53.615
2018-10-11,AAPL,53.6125
2017-01-30,QCOM,53.61
2017-05-01,QCOM,53.6
2016-03-15,MSFT,53.59
2016-10-20,SBUX,53.59
2016-10-27,SBUX,53.59
2020-07-13,AMD,53.59
2021-07-20,CSCO,53.58
2015-07-07,TSLA,53.576
2015-07-22,TSLA,53.574
2016-06-30,QCOM,53.57
2016-11-10,SBUX,53.57
2019-05-30,CSCO,53.57
2015-09-23,QCOM,53.56
2018-08-17,SBUX,53.56
2019-04-04,TSLA,53.556
2012-06-25,QCOM,53.555
2019-03-26,TSLA,53.554
2014-01-27,"Facebook, Inc",53.55
2015-06-29,SBUX,53.55
2016-06-17,QCOM,53.55
2016-06-29,QCOM,53.55
2017-08-14,QCOM,53.55
2019-09-09,AAPL,53.5425
2016-03-28,MSFT,53.54
2017-09-12,SBUX,53.54
2019-04-12,TSLA,53.54
2020-06-02,AMD,53.54
2021-07-02,CSCO,53.54
2015-06-23,TSLA,53.534
2014-01-29,"Facebook, Inc",53.53
2016-10-04,SBUX,53.53
2016-10-28,SBUX,53.53
2018-09-04,SBUX,53.53
2019-03-08,QCOM,53.53
2015-11-10,MSFT,53.51
2016-07-13,MSFT,53.51
2019-03-18,CSCO,53.51
2018-04-03,TSLA,53.506
2015-09-01,SBUX,53.5
2017-08-16,SBUX,53.5
2020-06-12,AMD,53.5
2019-03-19,TSLA,53.494
2016-03-18,MSFT,53.49
2017-09-08,SBUX,53.49
2017-09-07,SBUX,53.47
2019-05-08,CSCO,53.47
2021-06-16,CSCO,53.47
2016-10-07,SBUX,53.46
2017-11-01,QCOM,53.46
2016-09-29,SBUX,53.45
2018-08-31,SBUX,53.45
2019-05-07,CSCO,53.45
2015-07-23,TSLA,53.44
2021-07-01,CSCO,53.44
2017-01-31,QCOM,53.43
2018-04-09,QCOM,53.43
2020-07-08,AMD,53.43
2021-05-07,CSCO,53.43
2015-11-06,QCOM,53.42
2016-06-16,QCOM,53.42
2015-06-26,TSLA,53.418
2017-08-01,QCOM,53.41
2020-07-06,AMD,53.4
2015-07-08,SBUX,53.39
2017-04-12,QCOM,53.39
2017-10-23,QCOM,53.39
2019-02-28,QCOM,53.39
2021-05-24,CSCO,53.39
2015-10-29,MSFT,53.36
2019-03-28,CSCO,53.36
2019-05-10,CSCO,53.36
2015-07-30,TSLA,53.358
2015-07-21,TSLA,53.354
2016-10-05,SBUX,53.35
2015-07-16,TSLA,53.336
2018-08-16,AAPL,53.33
2021-06-03,CSCO,53.33
2018-10-30,AAPL,53.325
2013-12-13,"Facebook, Inc",53.32
2015-11-12,MSFT,53.32
2019-09-05,AAPL,53.32
2021-07-13,CSCO,53.32
2019-09-06,AAPL,53.315
2017-08-16,QCOM,53.31
2019-03-19,CSCO,53.31
2021-05-25,CSCO,53.31
2016-03-07,QCOM,53.3
2016-09-20,SBUX,53.3
2016-10-10,SBUX,53.3
2017-05-02,QCOM,53.29
2016-06-15,QCOM,53.28
2020-02-21,AMD,53.28
2019-04-15,TSLA,53.276
2015-09-24,QCOM,53.27
2017-02-07,QCOM,53.27
2017-07-25,QCOM,53.27
2019-03-20,CSCO,53.26
2019-07-31,AAPL,53.26
2021-06-22,CSCO,53.26
2021-07-07,CSCO,53.26
2021-07-08,CSCO,53.26
2015-08-04,TSLA,53.256
2018-08-29,SBUX,53.25
2019-08-02,CSCO,53.25
2021-11-19,CSCO,53.25
2015-06-17,SBUX,53.24
2015-11-02,MSFT,53.24
2015-07-31,TSLA,53.23
2019-03-26,CSCO,53.23
2019-06-04,CSCO,53.23
2021-07-12,CSCO,53.23
2018-03-29,TSLA,53.226
2015-09-25,QCOM,53.22
2017-07-24,QCOM,53.22
2017-08-14,SBUX,53.22
2016-07-12,MSFT,53.21
2017-04-27,QCOM,53.21
2019-03-15,CSCO,53.2
2017-07-31,QCOM,53.19
2020-05-08,AMD,53.19
2020-05-26,AMD,53.19
2015-10-01,QCOM,53.18
2017-08-11,SBUX,53.18
2019-05-29,CSCO,53.18
2021-06-21,CSCO,53.18
2022-02-14,CSCO,53.18
2016-03-14,MSFT,53.17
2017-08-02,QCOM,53.17
2018-05-09,QCOM,53.17
2016-10-12,SBUX,53.16
2019-08-08,CSCO,53.16
2019-08-21,AAPL,53.16
2021-05-10,CSCO,53.16
2016-10-19,SBUX,53.15
2017-02-01,QCOM,53.15
2017-08-15,SBUX,53.15
2017-08-21,SBUX,53.15
2016-10-06,SBUX,53.14
2017-07-26,QCOM,53.14
2019-03-27,CSCO,53.14
2015-07-14,TSLA,53.13
2021-06-17,CSCO,53.13
2018-04-06,QCOM,53.12
2019-02-22,QCOM,53.12
2019-08-22,AAPL,53.115
2016-01-14,MSFT,53.11
2018-08-30,SBUX,53.1
2020-06-05,AMD,53.1
2016-07-19,MSFT,53.09
2016-04-06,TSLA,53.084
2015-07-24,TSLA,53.082
2016-10-14,SBUX,53.08
2016-03-11,MSFT,53.07
2016-10-31,SBUX,53.07
2017-08-10,SBUX,53.07
2018-10-29,AAPL,53.06
2021-06-25,CSCO,53.06
2021-07-19,CSCO,53.06
2018-08-28,SBUX,53.05
2017-04-26,QCOM,53.04
2017-08-17,SBUX,53.04
2018-08-16,SBUX,53.04
2019-02-27,QCOM,53.04
2015-06-24,TSLA,53.034
2019-02-26,QCOM,53.03
2016-09-19,SBUX,53.01
2018-05-07,QCOM,53.01
2016-02-02,MSFT,53.0
2016-05-31,MSFT,53.0
2016-07-01,QCOM,53.0
2017-04-25,QCOM,53.0
2017-10-12,QCOM,53.0
2021-06-30,CSCO,53.0
2019-02-25,QCOM,52.99
2015-11-17,QCOM,52.98
2016-11-02,SBUX,52.98
2017-02-03,QCOM,52.98
2021-07-06,CSCO,52.98
2019-07-24,TSLA,52.976
2015-11-17,MSFT,52.97
2018-08-27,SBUX,52.97
2020-06-08,AMD,52.97
2015-06-16,SBUX,52.965
2015-07-28,TSLA,52.964
2021-06-02,CSCO,52.96
2021-06-28,CSCO,52.96
2018-09-28,TSLA,52.954
2016-03-02,MSFT,52.95
2016-10-13,SBUX,52.95
2017-08-03,QCOM,52.95
2015-11-09,QCOM,52.94
2021-05-17,CSCO,52.94
2019-05-03,AAPL,52.9375
2016-07-07,QCOM,52.93
2020-07-07,AMD,52.93
2021-05-18,CSCO,52.93
2016-10-11,SBUX,52.92
2019-05-09,CSCO,52.92
2020-04-21,AMD,52.92
2021-05-27,CSCO,52.92
2016-04-26,QCOM,52.91
2021-05-26,CSCO,52.91
2021-06-29,CSCO,52.91
2019-03-22,TSLA,52.906
2016-04-27,QCOM,52.9
2021-05-14,CSCO,52.9
2021-05-28,CSCO,52.9
2017-02-08,QCOM,52.89
2017-04-17,QCOM,52.89
2017-02-06,QCOM,52.88
2017-02-09,QCOM,52.88
2017-07-28,QCOM,52.88
2017-10-09,QCOM,52.88
2015-10-23,MSFT,52.87
2018-05-08,QCOM,52.86
2015-11-11,QCOM,52.85
2016-03-02,QCOM,52.85
2016-06-01,MSFT,52.85
2021-04-19,CSCO,52.85
2021-05-20,CSCO,52.85
2015-08-21,SBUX,52.84
2015-09-21,TSLA,52.84
2015-11-13,MSFT,52.84
2016-03-09,MSFT,52.84
2016-06-13,QCOM,52.83
2020-06-11,AMD,52.83
2021-05-11,CSCO,52.83
2017-10-13,QCOM,52.82
2018-08-22,SBUX,52.82
2017-04-24,QCOM,52.81
2021-04-16,CSCO,52.8
2016-05-18,QCOM,52.79
2017-04-13,QCOM,52.79
2018-10-18,TSLA,52.782
2016-01-12,MSFT,52.78
2019-04-23,TSLA,52.78
2021-06-24,CSCO,52.78
2014-08-28,TSLA,52.772
2015-11-16,QCOM,52.77
2017-08-09,QCOM,52.77
2014-09-18,TSLA,52.764
2015-07-29,TSLA,52.764
2016-05-19,QCOM,52.76
2016-10-17,SBUX,52.76
2021-06-23,CSCO,52.76
2016-11-04,SBUX,52.75
2018-08-15,SBUX,52.75
2018-08-24,SBUX,52.75
2019-03-14,CSCO,52.74
2019-03-22,CSCO,52.74
2020-05-27,AMD,52.74
2019-03-25,CSCO,52.73
2020-06-03,AMD,52.73
2017-08-11,QCOM,52.72
2019-08-13,CSCO,52.72
2016-06-14,QCOM,52.7
2017-08-07,QCOM,52.7
2017-08-18,SBUX,52.7
2015-06-10,SBUX,52.69
2013-10-22,"Facebook, Inc",52.675
2017-04-18,QCOM,52.67
2016-03-04,QCOM,52.66
2017-02-02,QCOM,52.66
2017-04-20,QCOM,52.66
2018-08-23,SBUX,52.66
2014-08-27,TSLA,52.65
2016-02-22,MSFT,52.65
2018-09-07,TSLA,52.648
2015-10-30,MSFT,52.64
2016-04-22,QCOM,52.64
2017-03-24,TSLA,52.632
2015-06-12,SBUX,52.63
2019-05-01,AAPL,52.63
2020-06-04,AMD,52.63
2015-07-15,TSLA,52.628
2015-09-24,TSLA,52.624
2017-08-04,QCOM,52.62
2021-06-01,CSCO,52.62
2016-10-18,SBUX,52.61
2017-04-19,QCOM,52.61
2020-06-30,AMD,52.61
2019-08-06,CSCO,52.6
2016-07-11,MSFT,52.59
2018-08-14,SBUX,52.59
2019-03-13,CSCO,52.59
2019-08-20,AAPL,52.59
2019-08-19,AAPL,52.5875
2015-11-12,QCOM,52.58
2016-03-01,MSFT,52.58
2020-07-01,AMD,52.58
2018-04-19,QCOM,52.57
2021-03-26,CSCO,52.57
2018-08-15,AAPL,52.56
2018-10-09,TSLA,52.56
2020-05-04,AMD,52.56
2019-04-22,TSLA,52.55
2015-09-28,QCOM,52.54
2021-03-29,CSCO,52.52
2014-08-25,TSLA,52.51
2016-06-28,QCOM,52.51
2015-06-19,TSLA,52.502
2016-11-01,SBUX,52.5
2017-04-21,QCOM,52.5
2015-06-11,SBUX,52.49
2017-07-27,QCOM,52.49
2017-08-24,QCOM,52.49
2017-10-06,QCOM,52.49
2018-05-04,QCOM,52.49
2021-05-13,CSCO,52.49
2018-11-07,AAPL,52.4875
2016-06-02,MSFT,52.48
2021-05-19,CSCO,52.47
2016-03-08,QCOM,52.46
2015-09-16,TSLA,52.45
2019-02-20,QCOM,52.45
2013-10-24,"Facebook, Inc",52.445
2019-05-15,CSCO,52.44
2021-05-06,CSCO,52.44
2018-08-14,AAPL,52.4375
2015-07-13,TSLA,52.432
2015-09-29,QCOM,52.43
2015-12-07,QCOM,52.43
2016-04-25,QCOM,52.43
2019-08-09,CSCO,52.43
2021-05-21,CSCO,52.43
2016-02-17,MSFT,52.42
2019-07-29,AAPL,52.42
2017-02-08,TSLA,52.416
2015-09-17,TSLA,52.414
2017-03-16,TSLA,52.41
2017-10-17,QCOM,52.41
2021-04-05,CSCO,52.41
2015-06-29,TSLA,52.404
2014-08-15,TSLA,52.402
2019-10-17,TSLA,52.394
2018-07-31,SBUX,52.39
2018-10-05,TSLA,52.39
2020-04-30,AMD,52.39
2020-06-24,AMD,52.39
2017-03-20,TSLA,52.384
2016-03-03,QCOM,52.38
2017-10-16,QCOM,52.38
2015-06-18,TSLA,52.378
2016-07-06,QCOM,52.37
2016-03-03,MSFT,52.35
2017-08-22,QCOM,52.35
2017-10-05,QCOM,52.35
2019-02-21,QCOM,52.35
2014-08-26,TSLA,52.348
2015-12-04,QCOM,52.34
2017-08-10,QCOM,52.34
2019-08-07,CSCO,52.34
2020-07-02,AMD,52.34
2016-01-08,MSFT,52.33
2016-05-27,MSFT,52.32
2016-01-11,MSFT,52.3
2016-07-08,MSFT,52.3
2017-03-17,TSLA,52.3
2017-09-19,QCOM,52.3
2019-09-04,AAPL,52.2975
2016-01-22,MSFT,52.29
2017-08-08,QCOM,52.29
2017-10-19,QCOM,52.29
2019-05-02,AAPL,52.2875
2014-08-14,TSLA,52.276
2014-09-17,TSLA,52.276
2015-06-15,SBUX,52.27
2015-11-10,QCOM,52.27
2017-08-17,QCOM,52.27
2017-08-31,QCOM,52.27
2018-08-06,AAPL,52.2675
2020-02-10,AMD,52.26
2019-08-29,AAPL,52.2525
2017-09-18,QCOM,52.25
2019-08-13,AAPL,52.2425
2017-08-23,QCOM,52.23
2018-08-03,SBUX,52.23
2015-06-01,SBUX,52.22
2016-03-11,QCOM,52.22
2018-06-20,SBUX,52.22
2018-08-09,AAPL,52.22
2018-08-13,AAPL,52.2175
2015-09-23,TSLA,52.212
2013-10-17,"Facebook, Inc",52.21
2016-03-21,QCOM,52.21
2017-10-18,QCOM,52.21
2019-07-23,AAPL,52.21
2019-07-30,AAPL,52.195
2015-06-05,SBUX,52.19
2016-02-18,MSFT,52.19
2017-09-15,QCOM,52.19
2018-10-22,TSLA,52.19
2020-05-05,AMD,52.19
2015-09-22,TSLA,52.188
2019-08-30,AAPL,52.185
2020-05-13,AMD,52.18
2016-01-07,MSFT,52.17
2016-01-26,MSFT,52.17
2019-07-24,AAPL,52.1675
2016-02-03,MSFT,52.16
2020-05-06,AMD,52.16
2016-05-10,QCOM,52.15
2016-05-11,QCOM,52.15
2018-07-27,SBUX,52.15
2019-03-12,CSCO,52.15
2014-09-16,TSLA,52.148
2015-08-18,TSLA,52.144
2016-04-28,QCOM,52.13
2016-06-06,MSFT,52.13
2014-10-06,TSLA,52.124
2015-09-18,TSLA,52.124
2018-11-08,AAPL,52.1225
2015-06-03,SBUX,52.12
2016-05-25,MSFT,52.12
2016-06-24,QCOM,52.12
2017-08-30,QCOM,52.12
2019-05-06,AAPL,52.12
2016-03-01,QCOM,52.11
2016-04-25,MSFT,52.11
2019-08-01,AAPL,52.1075
2016-02-25,MSFT,52.1
2016-06-07,MSFT,52.1
2016-03-14,QCOM,52.09
2016-04-20,QCOM,52.09
2017-09-22,QCOM,52.09
2021-04-09,CSCO,52.09
2019-03-25,TSLA,52.084
2015-06-17,TSLA,52.082
2018-08-06,SBUX,52.07
2018-08-07,SBUX,52.07
2021-06-18,CSCO,52.07
2014-08-13,TSLA,52.062
2016-01-28,MSFT,52.055
2016-03-10,MSFT,52.05
2017-09-01,QCOM,52.05
2016-06-08,MSFT,52.04
2019-07-23,TSLA,52.034
2016-03-04,MSFT,52.03
2017-08-25,QCOM,52.03
2017-09-21,QCOM,52.03
2019-05-31,CSCO,52.03
2021-04-06,CSCO,52.025
2016-03-10,QCOM,52.02
2016-03-22,QCOM,52.02
2017-10-03,QCOM,52.02
2017-10-20,QCOM,52.02
2019-05-14,CSCO,52.02
2019-02-19,QCOM,52.01
2016-02-04,MSFT,52.0
2018-10-19,TSLA,52.0
2015-08-03,TSLA,51.998
2018-08-03,AAPL,51.9975
2014-08-12,TSLA,51.992
2016-05-17,QCOM,51.99
2014-08-18,TSLA,51.988
2017-08-21,QCOM,51.98
2017-09-20,QCOM,51.98
2019-02-15,QCOM,51.98
2021-04-01,CSCO,51.98
2015-05-29,SBUX,51.96
2017-10-04,QCOM,51.96
2015-06-22,TSLA,51.958
2013-10-25,"Facebook, Inc",51.95
2016-03-09,QCOM,51.95
2019-10-16,TSLA,51.95
2020-05-07,AMD,51.95
2015-11-13,QCOM,51.94
2016-07-05,QCOM,51.94
2019-07-26,AAPL,51.935
2018-08-01,SBUX,51.93
2020-06-25,AMD,51.93
2021-04-21,CSCO,51.93
2016-04-13,QCOM,51.92
2017-08-18,QCOM,51.92
2018-08-09,SBUX,51.92
2019-03-11,CSCO,51.92
2018-10-15,TSLA,51.918
2014-10-07,TSLA,51.914
2016-05-16,QCOM,51.91
2016-06-23,MSFT,51.91
2021-04-08,CSCO,51.91
2021-04-23,CSCO,51.91
2013-10-23,"Facebook, Inc",51.9
2018-07-30,SBUX,51.9
2016-05-26,MSFT,51.89
2018-08-10,AAPL,51.8825
2017-10-02,QCOM,51.88
2018-11-02,AAPL,51.87
2019-04-23,AAPL,51.87
2014-08-11,TSLA,51.864
2014-09-19,TSLA,51.864
2014-10-08,TSLA,51.856
2015-12-02,QCOM,51.85
2018-08-02,AAPL,51.8475
2015-04-24,SBUX,51.84
2017-09-29,QCOM,51.84
2013-12-12,"Facebook, Inc",51.83
2015-07-10,TSLA,51.83
2016-04-19,QCOM,51.83
2016-05-16,MSFT,51.83
2016-02-19,MSFT,51.82
2016-04-14,QCOM,51.82
2018-08-08,AAPL,51.8125
2015-05-28,SBUX,51.81
2017-08-28,QCOM,51.81
2017-08-29,QCOM,51.81
2018-08-13,SBUX,51.81
2019-07-22,AAPL,51.805
2016-01-25,MSFT,51.79
2016-06-03,MSFT,51.79
2019-04-24,AAPL,51.79
2021-04-20,CSCO,51.79
2016-04-22,MSFT,51.78
2019-06-03,CSCO,51.78
2018-08-07,AAPL,51.7775
2016-11-03,SBUX,51.77
2019-01-23,QCOM,51.77
2019-02-28,CSCO,51.77
2021-03-30,CSCO,51.77
2021-04-07,CSCO,51.77
2018-10-12,TSLA,51.756
2019-07-25,AAPL,51.755
2017-09-28,QCOM,51.75
2020-05-28,AMD,51.74
2014-11-14,TSLA,51.736
2019-04-24,TSLA,51.732
2015-06-02,SBUX,51.73
2015-06-04,SBUX,51.72
2020-01-23,AMD,51.71
2021-03-31,CSCO,51.71
2018-08-02,SBUX,51.68
2016-04-21,QCOM,51.67
2019-03-06,CSCO,51.67
2019-02-12,QCOM,51.66
2021-04-13,CSCO,51.66
2016-03-08,MSFT,51.65
2016-01-13,MSFT,51.64
2016-02-25,QCOM,51.64
2021-04-15,CSCO,51.64
2021-04-26,CSCO,51.64
2019-07-19,TSLA,51.636
2016-03-15,QCOM,51.63
2019-08-16,AAPL,51.625
2019-08-26,AAPL,51.6225
2016-02-26,QCOM,51.62
2016-06-09,MSFT,51.62
2017-09-25,QCOM,51.62
2018-07-13,SBUX,51.62
2018-07-25,SBUX,51.62
2017-03-14,TSLA,51.6
2021-05-12,CSCO,51.6
2015-05-27,SBUX,51.59
2016-03-18,QCOM,51.59
2016-05-24,MSFT,51.59
2019-02-13,QCOM,51.59
2019-02-27,CSCO,51.59
2015-07-09,TSLA,51.584
2019-10-15,TSLA,51.578
2019-02-14,QCOM,51.57
2021-04-12,CSCO,51.57
2018-03-28,TSLA,51.556
2017-02-06,TSLA,51.554
2016-04-18,QCOM,51.55
2017-09-27,QCOM,51.55
2018-08-08,SBUX,51.55
2014-11-18,TSLA,51.54
2015-06-09,SBUX,51.54
2019-08-12,CSCO,51.54
2015-06-08,SBUX,51.53
2016-02-24,QCOM,51.52
2016-05-12,MSFT,51.51
2016-05-12,QCOM,51.51
2018-08-10,SBUX,51.51
2021-04-22,CSCO,51.5
2017-02-07,TSLA,51.496
2015-05-22,SBUX,51.48
2016-06-10,MSFT,51.48
2017-09-14,QCOM,51.48
2021-04-29,CSCO,51.46
2018-07-26,SBUX,51.45
2016-04-07,TSLA,51.44
2016-04-26,MSFT,51.44
2018-04-20,QCOM,51.44
2020-01-22,AMD,51.43
2019-09-03,AAPL,51.425
2015-05-19,SBUX,51.42
2019-07-18,AAPL,51.415
2019-03-01,CSCO,51.41
2014-10-09,TSLA,51.402
2015-12-03,QCOM,51.4
2017-02-24,TSLA,51.4
2019-10-14,TSLA,51.392
2019-10-18,TSLA,51.39
2019-08-28,AAPL,51.3825
2015-09-25,TSLA,51.382
2016-03-17,QCOM,51.38
2016-07-06,MSFT,51.38
2016-07-07,MSFT,51.38
2018-10-10,TSLA,51.376
2019-08-05,CSCO,51.37
2021-04-14,CSCO,51.37
2021-04-27,CSCO,51.37
2016-02-24,MSFT,51.36
2014-08-22,TSLA,51.356
2014-08-19,TSLA,51.352
2018-07-19,SBUX,51.34
2015-05-21,SBUX,51.33
2016-05-13,QCOM,51.32
2019-04-25,AAPL,51.32
2019-07-15,AAPL,51.3025
2016-02-26,MSFT,51.3
2016-03-16,QCOM,51.3
2019-01-25,QCOM,51.3
2019-03-05,CSCO,51.3
2019-05-13,CSCO,51.3
2019-03-07,CSCO,51.29
2016-02-22,QCOM,51.28
2018-07-17,SBUX,51.28
2015-06-08,TSLA,51.258
2013-09-27,"Facebook, Inc",51.24
2018-06-22,SBUX,51.24
2016-01-27,MSFT,51.22
2015-06-09,TSLA,51.2
2016-05-09,QCOM,51.2
2017-02-23,TSLA,51.198
2016-06-21,MSFT,51.19
2018-07-23,SBUX,51.19
2015-05-18,SBUX,51.18
2016-02-23,MSFT,51.18
2019-02-26,CSCO,51.18
2016-06-30,MSFT,51.17
2016-07-05,MSFT,51.17
2018-07-24,SBUX,51.17
2021-05-03,CSCO,51.17
2016-07-01,MSFT,51.16
2019-03-04,CSCO,51.16
2019-04-29,AAPL,51.1525
2018-07-18,SBUX,51.15
2017-03-15,TSLA,51.146
2014-08-20,TSLA,51.142
